applicant_id,name,age,gender,state,district,lat,lng,employment,monthly_income_inr,loan_type,loan_amount_inr,loan_tenure_months,is_agricultural,crop_type,land_acres,ndvi_score,rainfall_30d_mm,phone,email,device,browser,application_timestamp,cibil_score,existing_loans,default_history,dti,default_probability,outcome,app_velocity_30d,email_age_days,phone_age_days,ip_geo_mismatch,device_shared_count_30d,disposable_email,fraud_score
APP003864,Applicant 3864,36,M,Karnataka,Belagavi,16.0304,74.5694,Salaried,26845,Mobile Loan,21000,9,0,,0.0,0.0,0.0,+917242012845,priya23@yandex.com,Android-Realme,InApp,2026-08-15T21:32:00,640,2,1,0.001,0.0636,2,1,135,30,0,0,1,0.6236
APP003865,Applicant 3865,33,F,Bihar,Muzaffarpur,26.4938,85.005,Driver,12003,Consumer Durable,35000,12,0,,0.0,0.0,0.0,+917715893656,deepa97@rediffmail.com,iPhone,InApp,2026-08-18T16:44:00,608,0,0,0.005,0.0278,2,1,1032,308,0,1,0,0.2689
APP003866,Applicant 3866,30,M,Karnataka,Mysuru,12.5143,76.3058,Salaried,30476,Two Wheeler,84000,24,0,,0.0,0.0,0.0,+919004807516,manoj26@gmail.com,Android-Xiaomi,Chrome,2026-08-16T21:32:00,786,0,0,0.003,0.009,1,1,492,814,0,0,0,0.1824
APP003867,Applicant 3867,37,F,Karnataka,Mysuru,12.6398,76.2837,Self Employed Business,25378,Used Commercial Vehicle,506000,48,0,,0.0,0.0,0.0,+919140118338,ramesh85@yahoo.com,Android-Realme,Opera,2026-08-27T10:59:00,621,1,0,0.009,0.0389,2,3,2086,629,0,0,0,0.2689
APP003868,Applicant 3868,50,M,Andhra,Guntur,16.3589,80.7261,Farmer,18096,Two Wheeler,74000,24,1,Paddy,9.78,0.85,-45.6,+919747608369,pooja77@tempmail.com,Android-Realme,InApp,2026-08-03T14:32:00,668,0,0,0.004,0.0184,1,1,1984,727,0,2,1,0.8176
APP003869,Applicant 3869,21,F,Karnataka,Mysuru,12.2902,76.4153,Self Employed Business,25006,Consumer Durable,44000,12,0,,0.0,0.0,0.0,+918514295622,anita14@gmail.com,Android-Samsung,InApp,2026-08-19T12:44:00,700,0,0,0.003,0.02,1,1,2842,1085,0,1,0,0.2689
APP003870,Applicant 3870,44,F,Gujarat,Surat,21.4188,73.163,Salaried,20219,Consumer Durable,24000,12,0,,0.0,0.0,0.0,+918345767590,ramesh45@yahoo.com,Android-Samsung,InApp,2026-08-05T13:25:00,682,1,0,0.002,0.0193,1,1,1002,952,0,0,0,0.1824
APP003871,Applicant 3871,38,M,Gujarat,Rajkot,21.9854,70.8047,Gig Worker,9150,Mobile Loan,21000,9,0,,0.0,0.0,0.0,+918295436076,manoj99@rediffmail.com,Android-Samsung,Safari,2026-08-26T13:40:00,636,1,0,0.004,0.0372,2,1,1,600,1,0,0,0.5007
APP003872,Applicant 3872,39,M,UP,Lucknow,26.4838,80.7261,Self Employed Business,15546,Personal Loan,76000,24,0,,0.0,0.0,0.0,+918836224872,pooja18@tempmail.com,Android-Realme,Opera,2026-08-07T12:10:00,716,2,0,0.004,0.0415,1,3,2119,303,0,1,1,0.8176
APP003873,Applicant 3873,33,M,MP,Indore,23.0877,75.7277,Farmer,25390,Tractor,939000,60,1,Paddy,11.47,0.751,-49.1,+919476438629,priya67@tempmail.com,Android-Realme,Chrome,2026-08-07T11:07:00,657,0,0,0.014,0.0194,2,2,1124,418,0,0,1,0.6792
APP003874,Applicant 3874,39,F,Tamil Nadu,Madurai,9.8479,78.1957,Salaried,32234,Consumer Durable,45000,12,0,,0.0,0.0,0.0,+917606366631,ramesh47@rediffmail.com,Android-Xiaomi,Firefox,2026-08-28T14:51:00,652,0,0,0.003,0.0143,2,4,1906,2465,1,0,0,0.6792
APP003875,Applicant 3875,24,F,MP,Bhopal,23.0717,77.3888,Self Employed Business,26696,Personal Loan,199000,24,0,,0.0,0.0,0.0,+917902488002,anita30@rediffmail.com,Android-Realme,Chrome,2026-08-04T12:33:00,740,2,0,0.007,0.0381,1,4,670,899,0,0,0,0.3208
APP003876,Applicant 3876,49,M,Telangana,Warangal,18.3511,79.8289,Salaried,21200,Tractor,380000,60,1,Vegetables,5.7,0.808,77.7,+917433071864,priya29@rediffmail.com,Android-Samsung,Chrome,2026-08-25T09:38:00,712,1,0,0.007,0.0175,1,1,1,261,1,1,0,0.6231
APP003877,Applicant 3877,61,M,Rajasthan,Jodhpur,26.2396,73.2775,Daily Wage,8490,Used Car,437000,48,0,,0.0,0.0,0.0,+919333896993,kavita60@yandex.com,Feature-Phone,Firefox,2026-08-25T17:40:00,637,0,0,0.024,0.0349,2,1,1342,113,0,0,1,0.6225
APP003878,Applicant 3878,41,F,Andhra,Guntur,16.1364,80.3832,Farmer,16907,Two Wheeler,90000,24,1,Paddy,10.41,0.938,-7.5,+918878181872,priya52@yahoo.com,Android-Realme,Safari,2026-08-24T08:16:00,721,2,0,0.005,0.0337,1,1,2376,30,0,0,0,0.1831
APP003879,Applicant 3879,39,F,Rajasthan,Jodhpur,26.2674,73.1428,Self Employed Business,29789,Two Wheeler,81000,24,0,,0.0,0.0,0.0,+919983079897,pooja57@gmail.com,Android-Samsung,InApp,2026-08-03T12:54:00,794,2,0,0.002,0.0314,1,5,1762,1955,0,0,0,0.3775
APP003880,Applicant 3880,36,M,Tamil Nadu,Tirunelveli,8.5662,77.6201,Self Employed Business,20835,Tractor,864000,60,1,Wheat,8.08,0.526,-35.7,+919714436338,rahul66@rediffmail.com,Android-Samsung,Chrome,2026-08-04T16:00:00,632,1,0,0.015,0.0314,2,1,824,507,0,0,0,0.1824
APP003881,Applicant 3881,41,F,Karnataka,Belagavi,15.555,74.4688,Farmer,23439,Personal Loan,96000,24,1,Paddy,2.82,0.629,33.2,+919930947790,pooja98@rediffmail.com,Android-Samsung,Firefox,2026-08-03T10:56:00,496,0,0,0.004,0.04,0,2,25,851,0,1,0,0.3209
APP003882,Applicant 3882,32,M,Andhra,Guntur,16.3128,80.2918,Self Employed Business,20013,Used Car,386000,48,0,,0.0,0.0,0.0,+919835417213,anita72@gmail.com,Android-Xiaomi,Safari,2026-08-18T20:04:00,638,0,0,0.009,0.025,2,2,1,478,0,0,0,0.2232
APP003883,Applicant 3883,26,F,Gujarat,Surat,21.3616,72.7533,Farmer,23490,Tractor,762000,60,1,Paddy,10.6,0.819,29.4,+917642960132,rahul86@rediffmail.com,iPhone,InApp,2026-08-11T11:09:00,592,1,0,0.012,0.0356,2,1,1019,30,0,1,0,0.2699
APP003884,Applicant 3884,21,M,Maharashtra,Latur,18.7099,76.7715,Salaried,26302,Personal Loan,69000,24,0,,0.0,0.0,0.0,+919326688125,kavita91@outlook.com,Android-Xiaomi,InApp,2026-08-02T14:45:00,647,1,0,0.002,0.0216,2,1,17,30,0,0,0,0.1833
APP003885,Applicant 3885,33,F,Bihar,Patna,25.3129,85.1872,Self Employed Business,23431,Gold Loan,387000,12,0,,0.0,0.0,0.0,+919060150219,anita29@gmail.com,Android-Xiaomi,Chrome,2026-08-26T16:34:00,564,0,0,0.03,0.0333,0,1,1724,620,0,0,0,0.1824
APP003886,Applicant 3886,55,M,Karnataka,Mysuru,12.3321,76.8169,Farmer,21569,Personal Loan,131000,24,1,Wheat,4.74,0.527,-49.4,+919560112586,arjun52@yahoo.com,Feature-Phone,Safari,2026-08-12T15:51:00,708,0,0,0.006,0.0161,1,1,1274,75,0,1,0,0.2692
APP003887,Applicant 3887,53,F,Bihar,Muzaffarpur,26.2384,85.156,Salaried,14458,Consumer Durable,41000,12,0,,0.0,0.0,0.0,+917979675514,ramesh48@tempmail.com,Feature-Phone,Firefox,2026-08-14T14:45:00,654,0,0,0.005,0.0145,2,2,1,1376,0,0,1,0.6798
APP003888,Applicant 3888,28,M,Maharashtra,Latur,18.4161,76.1637,Self Employed Business,23482,Consumer Durable,56000,12,0,,0.0,0.0,0.0,+919835439827,kavita60@tempmail.com,Android-Realme,Edge,2026-08-27T20:35:00,649,0,0,0.004,0.0238,2,2,390,434,0,0,1,0.6792
APP003889,Applicant 3889,41,M,Bihar,Patna,25.3942,85.3063,Daily Wage,7731,Mobile Loan,19000,9,0,,0.0,0.0,0.0,+919019367406,manoj51@yandex.com,Feature-Phone,Opera,2026-08-19T16:31:00,695,2,0,0.004,0.0597,1,1,2033,186,0,0,1,0.6225
APP003890,Applicant 3890,40,F,Andhra,Guntur,16.5485,80.5124,Farmer,18260,Gold Loan,171000,12,0,,0.0,0.0,0.0,+918145445545,pooja47@tempmail.com,Android-Realme,Opera,2026-08-21T13:38:00,630,0,0,0.017,0.0262,2,1,1,30,0,1,1,0.7326
APP003891,Applicant 3891,35,F,Gujarat,Rajkot,22.5913,70.4608,Salaried,31922,Personal Loan,89000,24,0,,0.0,0.0,0.0,+919276548599,suresh16@tempmail.com,Other-Android,Firefox,2026-08-27T16:56:00,622,1,0,0.003,0.0234,2,1,1,1722,0,0,1,0.6231
APP003892,Applicant 3892,21,F,Maharashtra,Latur,18.0773,76.8028,Salaried,17970,Two Wheeler,116000,24,0,,0.0,0.0,0.0,+917013754735,kavita38@gmail.com,Android-Xiaomi,Edge,2026-08-01T16:31:00,729,0,0,0.006,0.0112,1,2,590,1002,0,0,0,0.2227
APP003893,Applicant 3893,35,F,Gujarat,Surat,20.8727,72.6042,Driver,5886,Tractor,625000,60,1,Paddy,9.14,0.67,29.7,+918458501079,pooja97@rediffmail.com,Android-Realme,Edge,2026-08-19T14:23:00,614,0,0,0.029,0.0285,2,1,1116,405,0,1,0,0.2689
APP003894,Applicant 3894,37,F,Bihar,Muzaffarpur,25.8346,85.2683,Self Employed Business,19043,Used Car,422000,48,0,,0.0,0.0,0.0,+918879579324,ramesh27@outlook.com,Android-Samsung,Edge,2026-08-24T21:13:00,646,0,0,0.01,0.0244,2,1,1701,508,0,1,0,0.2689
APP003895,Applicant 3895,38,M,UP,Lucknow,26.9123,80.725,Farmer,22226,Three Wheeler,251000,36,1,Paddy,6.14,0.833,-75.6,+917872160888,rahul61@rediffmail.com,Other-Android,InApp,2026-08-24T20:55:00,662,1,0,0.007,0.0338,1,5,354,1627,1,1,0,0.8176
APP003896,Applicant 3896,33,M,Karnataka,Tumakuru,13.5898,77.2509,Gig Worker,5312,Mobile Loan,23000,9,0,,0.0,0.0,0.0,+918856292262,anita57@tempmail.com,iPhone,Opera,2026-08-15T11:35:00,632,1,0,0.005,0.0379,2,1,1338,1238,0,1,1,0.7311
APP003897,Applicant 3897,21,M,Gujarat,Surat,21.5054,72.8337,Daily Wage,16092,Personal Loan,138000,24,0,,0.0,0.0,0.0,+917820951561,rahul60@yahoo.com,Feature-Phone,Firefox,2026-08-17T10:47:00,633,1,0,0.008,0.0501,2,1,1510,1561,0,0,0,0.1824
APP003898,Applicant 3898,43,F,Tamil Nadu,Tirunelveli,8.9827,77.9176,Farmer,15496,Consumer Durable,29000,12,0,,0.0,0.0,0.0,+919822068244,suresh83@outlook.com,iPhone,Opera,2026-08-21T13:06:00,512,0,1,0.003,0.074,0,1,1,30,0,1,0,0.2705
APP003899,Applicant 3899,38,F,Bihar,Muzaffarpur,26.2574,85.4301,Self Employed Business,15714,Two Wheeler,68000,24,0,,0.0,0.0,0.0,+917850672256,pooja64@rediffmail.com,iPhone,Safari,2026-08-25T09:46:00,617,1,0,0.004,0.0394,2,1,1,647,0,0,0,0.1829
APP003900,Applicant 3900,35,M,Tamil Nadu,Tirunelveli,9.0345,77.415,Salaried,8887,Two Wheeler,73000,24,0,,0.0,0.0,0.0,+918518485889,priya30@yahoo.com,Feature-Phone,Safari,2026-08-21T13:51:00,702,0,0,0.008,0.0124,1,4,277,661,0,0,0,0.3208
APP003901,Applicant 3901,35,M,Tamil Nadu,Madurai,9.8834,78.386,Farmer,19518,Mobile Loan,17000,9,1,Paddy,6.13,0.734,-68.9,+917511685438,anita56@tempmail.com,Other-Android,Edge,2026-08-17T08:54:00,663,0,0,0.002,0.0227,1,2,162,1109,0,0,1,0.6792
APP003902,Applicant 3902,38,F,Karnataka,Tumakuru,13.6501,76.8322,Driver,11389,Two Wheeler,113000,24,0,,0.0,0.0,0.0,+917635569086,pooja21@outlook.com,Android-Samsung,Opera,2026-08-18T14:03:00,476,2,0,0.009,0.0923,0,2,1265,1256,0,0,0,0.2227
APP003903,Applicant 3903,36,M,UP,Gorakhpur,27.0818,83.5937,Daily Wage,6846,Consumer Durable,22000,12,0,,0.0,0.0,0.0,+917174526358,pooja75@gmail.com,Other-Android,Chrome,2026-08-28T18:02:00,625,0,0,0.005,0.0352,2,1,475,1787,0,0,0,0.1824
APP003904,Applicant 3904,50,M,UP,Lucknow,27.0026,80.6249,Farmer,9949,Personal Loan,200000,24,0,,0.0,0.0,0.0,+919959149532,anita95@gmail.com,Android-Xiaomi,Opera,2026-08-24T16:40:00,782,0,0,0.018,0.0157,1,1,1022,3016,0,0,0,0.1824
APP003905,Applicant 3905,37,M,Telangana,Warangal,18.0102,79.586,Homemaker,12224,Two Wheeler,78000,24,0,,0.0,0.0,0.0,+917012608526,suresh91@yandex.com,Feature-Phone,Safari,2026-08-20T09:15:00,711,0,0,0.006,0.0262,1,2,1189,1836,0,0,1,0.6792
APP003906,Applicant 3906,43,F,Tamil Nadu,Madurai,9.8678,77.8751,Self Employed Business,35586,Three Wheeler,194000,36,0,,0.0,0.0,0.0,+918211602737,kavita81@yandex.com,Android-Realme,Chrome,2026-08-15T16:34:00,589,0,0,0.003,0.0289,2,2,624,30,0,0,1,0.6802
APP003907,Applicant 3907,36,F,Karnataka,Mysuru,11.9737,76.5789,Farmer,19292,Three Wheeler,206000,36,1,Wheat,10.81,0.83,-48.2,+919951404563,suresh29@yahoo.com,Android-Samsung,Safari,2026-08-08T11:36:00,479,0,0,0.007,0.0427,0,1,2083,755,0,1,0,0.2689
APP003908,Applicant 3908,40,F,Maharashtra,Aurangabad,19.5749,75.2724,Farmer,25434,Two Wheeler,64000,24,1,Paddy,11.89,0.77,36.4,+917481674691,arjun96@tempmail.com,Feature-Phone,Opera,2026-08-08T08:53:00,514,3,0,0.002,0.1145,0,1,1152,1270,0,0,1,0.6225
APP003909,Applicant 3909,39,M,MP,Indore,23.0789,75.8445,Daily Wage,24251,Personal Loan,92000,24,0,,0.0,0.0,0.0,+918259753498,rahul73@tempmail.com,Android-Xiaomi,Edge,2026-08-16T18:02:00,492,0,0,0.003,0.0539,0,1,1063,1483,0,0,1,0.6225
APP003910,Applicant 3910,41,F,UP,Lucknow,26.6627,80.677,Salaried,35176,Two Wheeler,55000,24,0,,0.0,0.0,0.0,+917548354718,ramesh74@gmail.com,iPhone,Chrome,2026-08-13T15:09:00,731,0,0,0.001,0.0108,1,1,916,679,0,0,0,0.1824
APP003911,Applicant 3911,49,F,Bihar,Muzaffarpur,26.1061,85.0247,Salaried,22365,Two Wheeler,73000,24,0,,0.0,0.0,0.0,+918945507017,anita35@gmail.com,Other-Android,Opera,2026-08-25T16:57:00,639,3,0,0.003,0.0484,2,2,545,30,0,0,0,0.2235
APP003912,Applicant 3912,36,M,Bihar,Patna,25.7561,84.8441,Farmer,8475,Personal Loan,106000,24,1,Paddy,7.92,0.647,-72.6,+918578867659,arjun57@tempmail.com,Android-Samsung,Edge,2026-08-03T14:49:00,663,0,0,0.011,0.0192,1,1,1,1094,0,0,1,0.6231
APP003913,Applicant 3913,58,F,Bihar,Muzaffarpur,26.4097,85.3013,Daily Wage,10191,Two Wheeler,76000,24,0,,0.0,0.0,0.0,+918988972786,anita36@outlook.com,Android-Xiaomi,Edge,2026-08-18T21:54:00,420,0,0,0.007,0.0696,0,1,648,1824,0,1,0,0.2689
APP003914,Applicant 3914,37,M,UP,Varanasi,25.5557,83.247,Farmer,25700,Two Wheeler,63000,24,1,Paddy,1.78,0.917,-8.8,+917997706164,manoj21@yandex.com,Feature-Phone,Safari,2026-08-04T14:59:00,706,0,0,0.002,0.0195,1,1,1506,2251,0,0,1,0.6225
APP003915,Applicant 3915,33,F,Tamil Nadu,Salem,11.265,77.9285,Farmer,21846,Tractor,565000,60,1,Vegetables,6.26,0.769,-45.5,+917148474201,deepa69@tempmail.com,iPhone,InApp,2026-08-18T12:14:00,742,3,0,0.009,0.0559,1,4,1732,964,1,0,1,0.9399
APP003916,Applicant 3916,46,M,Bihar,Muzaffarpur,25.9896,85.4792,Salaried,24807,Two Wheeler,65000,24,0,,0.0,0.0,0.0,+918065157143,manoj91@gmail.com,Feature-Phone,Firefox,2026-08-03T19:58:00,730,2,0,0.002,0.0241,1,1,1015,1450,0,0,0,0.1824
APP003917,Applicant 3917,24,F,Maharashtra,Nashik,20.3169,73.5439,Farmer,26856,Used Car,516000,48,0,,0.0,0.0,0.0,+918023338166,anita89@yandex.com,Android-Samsung,Edge,2026-08-06T13:12:00,573,1,0,0.009,0.0456,0,3,2308,254,0,2,1,0.8808
APP003918,Applicant 3918,44,F,Gujarat,Surat,20.9781,72.9374,Salaried,23548,Tractor,1124000,60,1,Cotton,11.28,0.358,16.6,+917041167270,rahul59@yahoo.com,Other-Android,Opera,2026-08-25T10:31:00,711,0,0,0.018,0.0121,1,1,576,61,0,0,0,0.1828
APP003919,Applicant 3919,49,F,Tamil Nadu,Madurai,9.9805,78.2298,Driver,12174,Personal Loan,155000,24,0,,0.0,0.0,0.0,+918149668886,arjun32@gmail.com,Android-Realme,Edge,2026-08-12T10:38:00,677,1,0,0.012,0.0327,1,1,1744,1774,0,1,0,0.2689
APP003920,Applicant 3920,38,F,Karnataka,Mysuru,12.3056,76.315,Self Employed Business,16894,Two Wheeler,77000,24,0,,0.0,0.0,0.0,+917066157157,pooja66@rediffmail.com,Feature-Phone,Chrome,2026-08-07T11:04:00,680,0,0,0.004,0.0216,1,1,827,448,0,0,0,0.1824
APP003921,Applicant 3921,36,M,West Bengal,Murshidabad,24.4588,87.9018,Gig Worker,5732,Two Wheeler,118000,24,0,,0.0,0.0,0.0,+918405849911,anita38@yandex.com,iPhone,InApp,2026-08-23T11:56:00,635,0,0,0.014,0.0258,2,1,619,450,0,0,1,0.6225
APP003922,Applicant 3922,23,F,UP,Lucknow,26.692,81.0396,Gig Worker,20007,Two Wheeler,79000,24,0,,0.0,0.0,0.0,+917136603358,rahul51@outlook.com,Android-Samsung,Firefox,2026-08-03T16:05:00,513,2,0,0.004,0.0806,0,2,1,1777,0,0,0,0.2232
APP003923,Applicant 3923,41,M,Andhra,Guntur,16.2871,80.7354,Farmer,18887,Two Wheeler,101000,24,1,Vegetables,0.74,0.86,-5.8,+919859514581,ramesh40@yahoo.com,Android-Xiaomi,Edge,2026-08-19T08:59:00,679,1,0,0.005,0.0263,1,3,667,461,0,1,0,0.3775
APP003924,Applicant 3924,24,M,Andhra,Guntur,16.6632,80.8365,Salaried,27412,Two Wheeler,72000,24,0,,0.0,0.0,0.0,+919853123566,kavita75@tempmail.com,Feature-Phone,InApp,2026-08-18T14:53:00,850,0,0,0.002,0.0072,1,1,2160,641,0,0,1,0.6225
APP003925,Applicant 3925,48,F,Bihar,Patna,25.7252,85.3734,Farmer,25542,Two Wheeler,35000,24,0,,0.0,0.0,0.0,+919686903717,priya82@tempmail.com,Feature-Phone,Safari,2026-08-18T14:21:00,637,0,0,0.001,0.0247,2,1,678,223,0,1,1,0.7311
APP003926,Applicant 3926,25,F,Rajasthan,Udaipur,24.4631,73.719,Daily Wage,6252,Tractor,740000,60,1,Soybean,10.7,0.627,-44.9,+917604250261,rahul60@outlook.com,Android-Samsung,Firefox,2026-08-22T11:44:00,549,1,0,0.034,0.0577,0,1,2008,1496,0,0,0,0.1824
APP003927,Applicant 3927,34,M,UP,Lucknow,26.8404,80.7631,Salaried,24880,Used Car,470000,48,0,,0.0,0.0,0.0,+917463894565,anita84@yandex.com,iPhone,Firefox,2026-08-06T09:45:00,727,2,0,0.009,0.0246,1,2,325,1772,0,0,1,0.6792
APP003928,Applicant 3928,23,M,MP,Indore,22.8105,75.9879,Homemaker,7763,Tractor,721000,60,1,Paddy,10.18,0.772,89.2,+917669224451,priya26@gmail.com,Feature-Phone,Edge,2026-08-13T18:28:00,632,1,0,0.033,0.0529,2,1,137,1086,0,0,0,0.1824
APP003929,Applicant 3929,37,M,Karnataka,Belagavi,16.0141,74.6118,Farmer,21679,Tractor,926000,60,1,Wheat,10.06,0.412,21.4,+917483336899,manoj74@rediffmail.com,Android-Realme,InApp,2026-08-14T12:58:00,635,2,0,0.016,0.0456,2,1,1185,849,0,1,0,0.2689
APP003930,Applicant 3930,48,M,UP,Lucknow,26.6387,80.726,Self Employed Business,16008,Tractor,1076000,60,1,Paddy,5.71,0.704,-2.4,+919660995345,pooja81@rediffmail.com,iPhone,Chrome,2026-08-17T16:44:00,660,0,0,0.025,0.0197,1,1,152,1899,0,0,0,0.1824
APP003931,Applicant 3931,30,F,UP,Lucknow,26.5367,80.9621,Salaried,33888,Used Car,565000,48,0,,0.0,0.0,0.0,+917060792397,anita65@rediffmail.com,Android-Samsung,Chrome,2026-08-24T14:41:00,573,2,0,0.008,0.0411,0,1,204,892,0,0,0,0.1824
APP003932,Applicant 3932,43,F,Karnataka,Mysuru,11.9931,76.8537,Gig Worker,11476,Consumer Durable,16000,12,0,,0.0,0.0,0.0,+917512000377,manoj46@yahoo.com,Feature-Phone,Edge,2026-08-27T09:39:00,654,1,0,0.003,0.0349,2,2,1,859,0,0,0,0.2232
APP003933,Applicant 3933,21,F,Tamil Nadu,Tirunelveli,8.8108,77.9842,Farmer,11503,Gold Loan,214000,12,1,Sugarcane,8.44,0.773,-11.4,+919378416585,suresh17@gmail.com,Android-Xiaomi,Chrome,2026-08-05T10:21:00,577,0,0,0.034,0.0325,0,1,1561,1136,0,0,0,0.1824
APP003934,Applicant 3934,32,M,Maharashtra,Aurangabad,19.8667,74.9487,Self Employed Business,25741,Two Wheeler,88000,24,0,,0.0,0.0,0.0,+917838687564,pooja96@outlook.com,Android-Realme,Safari,2026-08-17T15:13:00,691,1,0,0.003,0.0304,1,1,716,30,1,0,0,0.5012
APP003935,Applicant 3935,61,M,Karnataka,Mysuru,12.0038,76.3416,Farmer,28939,Two Wheeler,83000,24,0,,0.0,0.0,0.0,+919001747149,anita79@tempmail.com,Android-Xiaomi,Edge,2026-08-17T14:36:00,697,2,0,0.003,0.0436,1,1,952,2023,0,0,1,0.6225
APP003936,Applicant 3936,44,F,Tamil Nadu,Madurai,9.9091,78.3571,Driver,10491,Used Car,443000,48,0,,0.0,0.0,0.0,+919128741833,manoj23@rediffmail.com,Android-Realme,Safari,2026-08-20T11:35:00,682,0,0,0.019,0.0221,1,1,2395,30,1,0,0,0.5012
APP003937,Applicant 3937,31,M,Rajasthan,Jaipur,26.8496,76.0476,Farmer,20198,Two Wheeler,82000,24,1,Groundnut,9.25,0.481,12.1,+919275781355,ramesh34@gmail.com,Android-Xiaomi,InApp,2026-08-23T18:03:00,604,2,0,0.004,0.0599,2,1,488,1113,0,1,0,0.2689
APP003938,Applicant 3938,52,M,Maharashtra,Nashik,20.0534,73.9043,Farmer,21380,Consumer Durable,35000,12,1,Maize,8.17,0.47,51.3,+918187156263,priya65@outlook.com,Android-Samsung,Safari,2026-08-05T17:46:00,571,1,0,0.003,0.0377,0,1,443,30,0,0,0,0.1831
APP003939,Applicant 3939,23,F,Maharashtra,Latur,18.2529,76.4408,Salaried,23314,Two Wheeler,108000,24,0,,0.0,0.0,0.0,+918285303168,arjun16@rediffmail.com,Android-Samsung,Opera,2026-08-14T18:35:00,703,2,0,0.004,0.0266,1,1,543,292,0,0,0,0.1824
APP003940,Applicant 3940,25,M,Tamil Nadu,Madurai,10.049,78.3116,Salaried,28695,Tractor,894000,60,1,Wheat,1.17,0.711,33.8,+918475983972,manoj32@outlook.com,Other-Android,InApp,2026-08-12T14:26:00,772,0,0,0.011,0.0079,1,1,838,129,0,2,0,0.3775
APP003941,Applicant 3941,42,M,Rajasthan,Jaipur,26.9297,75.5552,Salaried,22679,Mobile Loan,22000,9,0,,0.0,0.0,0.0,+919912033110,arjun41@outlook.com,Android-Realme,InApp,2026-08-27T19:33:00,629,1,0,0.002,0.0231,2,2,283,1825,0,0,0,0.2227
APP003942,Applicant 3942,38,M,Rajasthan,Udaipur,24.2867,73.9887,Self Employed Business,26565,Mobile Loan,20000,9,0,,0.0,0.0,0.0,+917933730761,deepa45@yahoo.com,Feature-Phone,Opera,2026-08-05T16:05:00,740,0,0,0.001,0.0173,1,1,1,914,0,0,0,0.1829
APP003943,Applicant 3943,33,M,UP,Gorakhpur,26.8676,83.5835,Salaried,19915,Mobile Loan,19000,9,0,,0.0,0.0,0.0,+918050899474,suresh83@gmail.com,Android-Realme,Safari,2026-08-23T15:35:00,726,0,0,0.002,0.0112,1,1,1,436,0,1,0,0.2695
APP003944,Applicant 3944,47,F,Maharashtra,Aurangabad,19.9635,75.0804,Farmer,26094,Used Commercial Vehicle,434000,48,1,Paddy,7.69,0.845,-59.3,+919198299408,priya22@yahoo.com,Other-Android,InApp,2026-08-24T10:44:00,676,1,0,0.008,0.0322,1,1,697,1629,0,0,0,0.1824
APP003945,Applicant 3945,32,F,Andhra,Guntur,16.0904,80.0978,Farmer,25950,Gold Loan,243000,12,1,Sugarcane,8.03,0.925,52.4,+919024267261,arjun20@yahoo.com,iPhone,Edge,2026-08-01T14:28:00,620,0,0,0.017,0.0221,2,2,584,358,0,0,0,0.2227
APP003946,Applicant 3946,33,M,Karnataka,Mysuru,12.4058,76.795,Daily Wage,13085,Two Wheeler,120000,24,0,,0.0,0.0,0.0,+917254760615,manoj30@tempmail.com,Android-Realme,Opera,2026-08-17T09:38:00,695,1,0,0.008,0.0409,1,3,27,1442,0,0,1,0.7311
APP003947,Applicant 3947,46,F,UP,Lucknow,27.0557,81.1737,Salaried,20944,Consumer Durable,28000,12,0,,0.0,0.0,0.0,+919026612947,anita18@yandex.com,Other-Android,Firefox,2026-08-15T19:01:00,643,0,0,0.002,0.0149,2,1,2498,1236,0,0,1,0.6225
APP003948,Applicant 3948,21,M,Rajasthan,Jodhpur,25.9676,72.9718,Homemaker,5000,Consumer Durable,33000,12,0,,0.0,0.0,0.0,+918621618529,anita98@outlook.com,Android-Realme,Opera,2026-08-25T21:36:00,491,0,0,0.008,0.0553,0,1,1104,1230,0,0,0,0.1824
APP003949,Applicant 3949,46,M,Bihar,Muzaffarpur,26.0693,85.2812,Farmer,15026,Tractor,735000,60,1,Wheat,4.69,0.829,-15.4,+918178124550,priya64@gmail.com,Feature-Phone,Chrome,2026-08-11T09:35:00,580,0,0,0.018,0.0311,2,1,2329,899,0,1,0,0.2689
APP003950,Applicant 3950,47,M,Tamil Nadu,Salem,11.5074,78.2263,Gig Worker,23683,Tractor,1119000,60,1,Cotton,11.56,0.567,32.9,+918206250763,pooja78@gmail.com,Android-Realme,Firefox,2026-08-12T15:51:00,607,2,0,0.017,0.0501,2,2,735,964,0,0,0,0.2227
APP003951,Applicant 3951,39,F,Maharashtra,Aurangabad,19.779,75.3283,Self Employed Business,29876,Used Commercial Vehicle,725000,48,0,,0.0,0.0,0.0,+918885084320,kavita56@tempmail.com,iPhone,Opera,2026-08-09T10:01:00,592,2,1,0.011,0.1185,2,1,2382,980,0,0,1,0.6225
APP003952,Applicant 3952,42,F,Maharashtra,Nashik,20.3144,73.4793,Gig Worker,23762,Used Car,285000,48,0,,0.0,0.0,0.0,+919921644205,kavita18@yandex.com,iPhone,Chrome,2026-08-18T20:08:00,655,2,0,0.005,0.0506,2,3,1017,1665,0,0,1,0.7311
